phenotype,code,term,name,comment
PAD_MGH,175733009,SNOMED,Revision of reconstruction of popliteal artery,
PAD_MGH,186422008,SNOMED,Gas gangrene of lower leg,
PAD_MGH,186423003,SNOMED,Gas gangrene-foot,
PAD_MGH,186423003,SNOMED,Gas gangrene of foot,
PAD_MGH,195254008,SNOMED,Extremity artery atheroma,
PAD_MGH,195254008,SNOMED,Extremity artery atheroma NOS,
PAD_MGH,195299000,SNOMED,Presenile gangrene,
PAD_MGH,195301007,SNOMED,Peripheral gangrene,
PAD_MGH,195302000,SNOMED,Gangrene of toe,
PAD_MGH,195302000,SNOMED,[D]Gangrene of toe in diabetic,
PAD_MGH,195303005,SNOMED,Gangrene of foot,
PAD_MGH,195303005,SNOMED,[D]Widespread diabetic foot gangrene,
PAD_MGH,195313002,SNOMED,Peripheral artery spasm,
PAD_MGH,195318006,SNOMED,Embolism and thrombosis of a leg artery NOS,
PAD_MGH,195318006,SNOMED,Peripheral arterial embolism and thrombosis NOS,
PAD_MGH,195323006,SNOMED,Embolism and thrombosis of the femoral artery,
PAD_MGH,195324000,SNOMED,Embolism and thrombosis of the popliteal artery,
PAD_MGH,195325004,SNOMED,Embolism and thrombosis of the anterior tibial artery,
PAD_MGH,195326003,SNOMED,Embolism and thrombosis of the dorsalis pedis artery,
PAD_MGH,195327007,SNOMED,Embolism and thrombosis of the posterior tibial artery,
PAD_MGH,195335005,SNOMED,Embolism and/or thrombosis of the common iliac artery,
PAD_MGH,201250006,SNOMED,Ischaemic ulcer diabetic foot,
PAD_MGH,213217008,SNOMED,Peripheral vascular complications of care,
PAD_MGH,233304004,SNOMED,Endarterectomy of common iliac artery,
PAD_MGH,233310004,SNOMED,Endarterectomy of popliteal artery,
PAD_MGH,233345007,SNOMED,Reconstruction of common iliac artery,
PAD_MGH,233373009,SNOMED,Other bypass of bifurcation of aorta,
PAD_MGH,233373009,SNOMED,Aortic bifurcation bypass graft,
PAD_MGH,233373009,SNOMED,Other specified other bypass of bifurcation of aorta,
PAD_MGH,233373009,SNOMED,Other bypass of bifurcation of aorta NOS,
PAD_MGH,233379008,SNOMED,Bypass aorta by anastomosis axillary to femoral artery NEC,
PAD_MGH,233380006,SNOMED,Emerg bypass iliac artery by femoral/femoral art anast NEC,
PAD_MGH,233380006,SNOMED,Bypass iliac artery by femoral/femoral art anastomosis NEC,
PAD_MGH,233383008,SNOMED,Emerg bypass femoral art by fem/tib art anast c prosth NEC,
PAD_MGH,233383008,SNOMED,Emerg bypass femoral art by fem/tib a anast c vein graft NEC,
PAD_MGH,233383008,SNOMED,Bypass femoral artery by fem/tib art anast c prosthesis NEC,
PAD_MGH,233383008,SNOMED,Bypass femoral artery by fem/peron a anast c prosthesis NEC,
PAD_MGH,233384002,SNOMED,Emerg bypass popliteal art by pop/pop art anast c prosth NEC,
PAD_MGH,233384002,SNOMED,Emerg bypass pop art by pop/pop art anast c vein graft NEC,
PAD_MGH,233384002,SNOMED,Emerg bypass pop art by pop/tib art anast c vein graft NEC,
PAD_MGH,233384002,SNOMED,Emerg bypass pop art by pop/peron art anast c vein graft NEC,
PAD_MGH,233384002,SNOMED,Popliteal-distal bypass,
PAD_MGH,233384002,SNOMED,Bypass popliteal artery by pop/pop a anast c prosthesis NEC,
PAD_MGH,233384002,SNOMED,Bypass popliteal artery by pop/pop a anast c vein graft NEC,
PAD_MGH,233384002,SNOMED,Bypass popliteal artery by pop/tib a anast c prosthesis NEC,
PAD_MGH,233384002,SNOMED,Bypass popliteal artery by pop/tib a anast c vein graft NEC,
PAD_MGH,233384002,SNOMED,Bypass popliteal art by pop/peron art anast c vein graft NEC,
PAD_MGH,233955003,SNOMED,Abdominal aortic atherosclerosis,
PAD_MGH,233956002,SNOMED,Aortoiliac disease,
PAD_MGH,233956002,SNOMED,Aortoiliac atherosclerosis,
PAD_MGH,233958001,SNOMED,Peripheral ischaemic vascular disease,
PAD_MGH,233958001,SNOMED,Peripheral ischaemia,
PAD_MGH,233961000,SNOMED,Ischaemic leg,
PAD_MGH,233972005,SNOMED,Aortoiliac obstruction,
PAD_MGH,233973000,SNOMED,Femoral artery embolus,
PAD_MGH,234026004,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,234033004,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,234034005,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,234158006,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,238792006,SNOMED,Mixed venous and arterial leg ulcer,
PAD_MGH,238793001,SNOMED,Ischaemic leg ulcer,
PAD_MGH,238793001,SNOMED,Arterial leg ulcer,
PAD_MGH,240108006,SNOMED,Gas gangrene of limb,
PAD_MGH,265495003,SNOMED,Bypass of bifurcation of aorta by anastomosis of aorta to iliac artery,
PAD_MGH,265495003,SNOMED,Aorto biiliac graft,
PAD_MGH,265511008,SNOMED,Other open operations on iliac artery,
PAD_MGH,265511008,SNOMED,Other open operations on common iliac artery,
PAD_MGH,265516003,SNOMED,Reconstruction of iliac artery,
PAD_MGH,265516003,SNOMED,Other specified reconstruction of iliac artery,
PAD_MGH,265516003,SNOMED,Reconstruction of iliac artery NOS,
PAD_MGH,265517007,SNOMED,Endarterectomy of iliac artery and patch repair of iliac artery,
PAD_MGH,265517007,SNOMED,Iliac endarterectomy and patch,
PAD_MGH,265521000,SNOMED,Open embolectomy of iliac artery,
PAD_MGH,265522007,SNOMED,Other specified transluminal operation on iliac artery,
PAD_MGH,265522007,SNOMED,Transluminal operation on iliac artery NOS,
PAD_MGH,265528006,SNOMED,Reconstruction of femoral artery or popliteal artery,
PAD_MGH,265528006,SNOMED,Reconstruction of femoral or popliteal artery OS,
PAD_MGH,265528006,SNOMED,Reconstruction of femoral or popliteal artery NOS,
PAD_MGH,265528006,SNOMED,Repair of femoral artery NEC,
PAD_MGH,266262004,SNOMED,Embolism and thrombosis of the iliac artery unspecified,
PAD_MGH,275038008,SNOMED,Dacron aortofemoral Y graft,
PAD_MGH,275039000,SNOMED,Dacron aortoiliac Y graft,
PAD_MGH,275040003,SNOMED,Emergency femoro-femoral prosthetic cross over graft,
PAD_MGH,275041004,SNOMED,Endarterectomy and patch repair of common iliac artery,
PAD_MGH,275051003,SNOMED,Reconstruction of popliteal artery,
PAD_MGH,275053000,SNOMED,Reconstruction of common femoral artery,
PAD_MGH,275054006,SNOMED,Reconstruction of femoral artery,
PAD_MGH,275145005,SNOMED,Reconstruction of superficial femoral artery,
PAD_MGH,275254000,SNOMED,Open embolectomy of common iliac artery,
PAD_MGH,286959000,SNOMED,Peripheral arterial embolism,
PAD_MGH,297141005,SNOMED,Popliteal artery embolus,
PAD_MGH,297149007,SNOMED,Common femoral artery thrombosis,
PAD_MGH,297150007,SNOMED,Common iliac artery thrombosis,
PAD_MGH,297151006,SNOMED,External iliac artery thrombosis,
PAD_MGH,297152004,SNOMED,Internal iliac artery thrombosis,
PAD_MGH,297153009,SNOMED,Profunda femoris artery thrombosis,
PAD_MGH,297155002,SNOMED,Superficial femoral artery thrombosis,
PAD_MGH,300920004,SNOMED,Carotid atherosclerosis,
PAD_MGH,300921000,SNOMED,Subclavian artery stenosis,
PAD_MGH,301755001,SNOMED,Ischaemic foot,
PAD_MGH,302300004,SNOMED,Femoral popliteal occlusion,
PAD_MGH,307408003,SNOMED,Ischaemic toe,
PAD_MGH,307800001,SNOMED,Endarterectomy of iliac artery,
PAD_MGH,308071004,SNOMED,H/O: Peripheral vascular disease procedure,
PAD_MGH,309449009,SNOMED,Percutaneous transluminal thrombolysis of femoral graft using streptokinase,
PAD_MGH,312226000,SNOMED,Open insertion of iliac artery stent,
PAD_MGH,312227009,SNOMED,Percutaneous transluminal insertion of iliac artery stent,
PAD_MGH,312378004,SNOMED,Lower limb arterial embolus,
PAD_MGH,312688006,SNOMED,Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using prosthesis,
PAD_MGH,312825008,SNOMED,Common iliac artery occlusion,
PAD_MGH,312826009,SNOMED,External iliac artery occlusion,
PAD_MGH,312827000,SNOMED,Superficial femoral artery occlusion,
PAD_MGH,312828005,SNOMED,Common femoral artery occlusion,
PAD_MGH,314187004,SNOMED,Iliac artery occlusion,
PAD_MGH,314188009,SNOMED,Femoral artery occlusion,
PAD_MGH,314189001,SNOMED,Popliteal artery occlusion,
PAD_MGH,314902007,SNOMED,Non-insulin-dependent diabetes mellitus with peripheral angiopathy,
PAD_MGH,314902007,SNOMED,Type II diabetes mellitus with peripheral angiopathy,
PAD_MGH,314902007,SNOMED,Type 2 diabetes mellitus with peripheral angiopathy,
PAD_MGH,314902007,SNOMED,Other specified peripheral vascular disease,
PAD_MGH,361132001,SNOMED,Senile arteriosclerosis,
PAD_MGH,363261001,SNOMED,Peripheral vascular complication of procedure,
PAD_MGH,363287001,SNOMED,Renal failure associated with renal vascular disease,
PAD_MGH,363340006,SNOMED,Vascular disorder of extremity,
PAD_MGH,371038000,SNOMED,Terminal aortic occlusion,
PAD_MGH,373408007,SNOMED,Vascular disorder of lower extremity,
PAD_MGH,388997005,SNOMED,Axillofemoral bypass graft,
PAD_MGH,399957001,SNOMED,Other specified peripheral vascular disease,
PAD_MGH,400047006,SNOMED,Other peripheral vascular disease,
PAD_MGH,400047006,SNOMED,Other specified peripheral vascular disease,
PAD_MGH,400047006,SNOMED,Peripheral angiopathic disease EC NOS,
PAD_MGH,400047006,SNOMED,Other specified peripheral vascular disease NOS,
PAD_MGH,400047006,SNOMED,Peripheral vascular disease,
PAD_MGH,400047006,SNOMED,Peripheral vascular disease NOS,
PAD_MGH,400047006,SNOMED,[X]Other specified peripheral vascular diseases,
PAD_MGH,400047006,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,402676001,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,403189002,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,403748005,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,405375003,SNOMED,Repair of popliteal artery,
PAD_MGH,405376002,SNOMED,Profundoplasty of femoral artery NEC,
PAD_MGH,405376002,SNOMED,Profundoplasty of popliteal artery NEC,
PAD_MGH,405463009,SNOMED,Other emergency bypass of femoral artery,
PAD_MGH,405463009,SNOMED,Other bypass of common femoral artery,
PAD_MGH,405463009,SNOMED,Femoral artery bypass,
PAD_MGH,405463009,SNOMED,Other bypass of superficial femoral artery,
PAD_MGH,405469008,SNOMED,Arterial bypass of lower limb artery,
PAD_MGH,405469008,SNOMED,Other bypass of femoral artery or popliteal artery OS,
PAD_MGH,405469008,SNOMED,Other bypass of femoral artery or popliteal artery NOS,
PAD_MGH,405477007,SNOMED,Iliac artery bypass,
PAD_MGH,405482000,SNOMED,Bypass leg artery by aorta/deep femoral art anastomosis NEC,
PAD_MGH,405516005,SNOMED,Other emergency bypass of femoral artery or popliteal artery,
PAD_MGH,405516005,SNOMED,Other emergency bypass of femoral or popliteal artery OS,
PAD_MGH,405516005,SNOMED,Other bypass of femoral or popliteal artery by anastomosis,
PAD_MGH,405557003,SNOMED,Occlusion of lower limb artery,
PAD_MGH,420825003,SNOMED,Type 1 diabetes mellitus with gangrene,
PAD_MGH,420825003,SNOMED,Type I diabetes mellitus with gangrene,
PAD_MGH,421365002,SNOMED,"Diabetes mellitus, juvenile +peripheral circulatory disorder",
PAD_MGH,421631007,SNOMED,"Diabetes mellitus, adult with gangrene",
PAD_MGH,421631007,SNOMED,Gangrene associated with type 2 diabetes mellitus,
PAD_MGH,421631007,SNOMED,Type II diabetes mellitus with gangrene,
PAD_MGH,421631007,SNOMED,Type 2 diabetes mellitus with gangrene,
PAD_MGH,421895002,SNOMED,Peripheral vascular disorder due to diabetes mellitus,
PAD_MGH,421895002,SNOMED,IDDM with peripheral circulatory disorder,
PAD_MGH,421895002,SNOMED,Diabetes mellitus NOS with peripheral circulatory disorder,
PAD_MGH,421895002,SNOMED,Insulin dependent diab mell with peripheral angiopathy,
PAD_MGH,422166005,SNOMED,"Diabetes mellitus, adult, + peripheral circulatory disorder",
PAD_MGH,422166005,SNOMED,Peripheral circulatory disorder associated with type 2 diabetes mellitus,
PAD_MGH,422275004,SNOMED,Diabetes mellitus with gangrene,
PAD_MGH,422275004,SNOMED,Diabetes with gangrene,
PAD_MGH,422275004,SNOMED,Insulin dependent diabetes mellitus with gangrene,
PAD_MGH,426093007,SNOMED,Percutaneous transluminal insertion of stent into femoral artery,
PAD_MGH,426907004,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,428171009,SNOMED,Atherosclerosis of arteries of the extremities,
PAD_MGH,429040005,SNOMED,Atherosclerosis of arteries of the extremities,
PAD_MGH,440441004,SNOMED,Vascular insufficiency of limb,
PAD_MGH,441574008,SNOMED,Atherosclerosis of artery,
PAD_MGH,444744001,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,448171003,SNOMED,Bypass of bifurcation of aorta by anastomosis of aorta to femoral artery,
PAD_MGH,448323005,SNOMED,Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using vein graft,
PAD_MGH,448529008,SNOMED,Bypass of femoral artery by anastomosis of femoral artery to tibial artery using vein graft,
PAD_MGH,449873008,SNOMED,Atherosclerotic plaque disruption with thrombosis of artery,
PAD_MGH,450703003,SNOMED,Repair of iliac artery,
PAD_MGH,450704009,SNOMED,Repair of common iliac artery,
PAD_MGH,698816006,SNOMED,Chronic occlusion of artery of extremity,
PAD_MGH,699951008,SNOMED,Gas gangrene of lower limb,
PAD_MGH,699952001,SNOMED,Gas gangrene of upper limb,
PAD_MGH,703183007,SNOMED,Asymptomatic occlusion of artery,
PAD_MGH,703198009,SNOMED,"Peripheral vascular disease, unspecified",
PAD_MGH,723868007,SNOMED,Acute occlusion of artery,
PAD_MGH,723870003,SNOMED,Acute occlusion of artery of lower limb co-occurrent and due to thromboembolus,
PAD_MGH,723872006,SNOMED,Acute occlusion of artery of lower limb due to thrombosis,
PAD_MGH,734298005,SNOMED,Embolism and/or thrombosis of the internal iliac artery,
PAD_MGH,734298005,SNOMED,Thromboembolus of internal iliac artery,
PAD_MGH,734299002,SNOMED,Embolism and/or thrombosis of the external iliac artery,
PAD_MGH,734299002,SNOMED,Thromboembolus of external iliac artery,
PAD_MGH,735574006,SNOMED,Acute occlusion of artery of lower limb,
PAD_MGH,840580004,SNOMED,Peripheral arterial disease,
PAD_MGH,1010730002,SNOMED,Thromboembolus of artery of lower limb,
PAD_MGH,3.1211E+13,SNOMED,Type 1 diabetes mellitus with peripheral angiopathy,
PAD_MGH,3.4881E+13,SNOMED,Peripheral vascular disease associated with another disorder,
PAD_MGH,1.02631E+14,SNOMED,Gangrene due to peripheral vascular disease,
PAD_MGH,1.35531E+14,SNOMED,Posterior tibial artery insufficiency,
PAD_MGH,1.53911E+14,SNOMED,Peripheral arterial insufficiency,
PAD_MGH,2.84871E+14,SNOMED,Atherosclerosis of left carotid artery,
PAD_MGH,2.84881E+14,SNOMED,Atherosclerosis of right carotid artery,
PAD_MGH,4.31391E+14,SNOMED,Arteriosclerosis of aorta,
PAD_MGH,4.31401E+14,SNOMED,Arteriosclerosis of abdominal aorta,
PAD_MGH,4.31411E+14,SNOMED,Arteriosclerosis of thoracic aorta,
PAD_MGH,4.31421E+14,SNOMED,Arteriosclerosis of carotid artery,
PAD_MGH,4.49821E+14,SNOMED,Peripheral vascular disease of foot with loss of protective sensation and deformity,
PAD_MGH,4.49831E+14,SNOMED,Peripheral vascular disease of foot with loss of protective sensation,
PAD_MGH,4.61441E+14,SNOMED,Aortic arch atherosclerosis,
PAD_MGH,8.63401E+14,SNOMED,H/O: arterial lower limb ulcer,
PAD_MGH,1.0666E+16,SNOMED,Ischemic ulcer of lower leg due to atherosclerotic disease,"code is correct, 10666031000119100"
PAD_MGH,1.075E+16,SNOMED,Occlusion of aortoiliac artery,fixed
PAD_MGH,1.59673E+16,SNOMED,Bilateral subclavian artery stenosis,fixed
PAD_MGH,1.59673E+16,SNOMED,Stenosis of right subclavian artery,fixed
PAD_MGH,1.59725E+16,SNOMED,Thrombosis of left iliac artery,fixed
PAD_MGH,1.59725E+16,SNOMED,Thrombosis of right iliac artery,fixed
PAD_MGH,1.59725E+16,SNOMED,Thrombosis of bilateral iliac arteries,fixed
PAD_MGH,1.59726E+16,SNOMED,Embolism of left iliac artery,fixed
PAD_MGH,1.59726E+16,SNOMED,Embolism of right iliac artery,fixed
PAD_MGH,1.60125E+16,SNOMED,Embolism of artery of left lower limb,fixed
PAD_MGH,1.60126E+16,SNOMED,Embolism of artery of right lower limb,fixed
PAD_MGH,1.60126E+16,SNOMED,Embolism of left popliteal artery,fixed
PAD_MGH,1.60127E+16,SNOMED,Embolism of right popliteal artery,fixed
PAD_MGH,1.60128E+16,SNOMED,Thrombosis of artery of bilateral lower limbs,fixed
PAD_MGH,1.60128E+16,SNOMED,Thrombosis of artery of right lower extremity,"mangled, should be 16012791000119103"
PAD_MGH,1.60128E+16,SNOMED,Thrombosis of artery of left lower extremity,fixed
PAD_MGH,1.60129E+16,SNOMED,Thrombosis of bilateral popliteal arteries,fixed
PAD_MGH,1.60129E+16,SNOMED,Thrombosis of left popliteal artery,fixed
PAD_MGH,1.6013E+16,SNOMED,Thrombosis of right popliteal artery,fixed
PAD_MGH,1.6013E+16,SNOMED,Thrombosis of left femoral artery,fixed
PAD_MGH,1.6013E+16,SNOMED,Thrombosis of right femoral artery,fixed
PAD_MGH,1.60131E+16,SNOMED,Bilateral thrombosis of common femoral arteries,fixed
PAD_MGH,1.60131E+16,SNOMED,Thrombosis of right common femoral artery,fixed
PAD_MGH,1.60132E+16,SNOMED,Thrombosis of left common femoral artery,fixed
PAD_MGH,1.60132E+16,SNOMED,Bilateral thrombosis of femoral arteries,fixed
PAD_MGH,1.60147E+16,SNOMED,Occlusion of left femoral artery,fixed
PAD_MGH,1.60149E+16,SNOMED,Occlusion of right femoral artery,fixed
PAD_MGH,1.60188E+16,SNOMED,Atherosclerosis of bilateral iliac arteries,fixed
PAD_MGH,1.60195E+16,SNOMED,Atherosclerosis of left iliac artery,fixed
PAD_MGH,1.60195E+16,SNOMED,Atherosclerosis of right iliac artery,fixed
PAD_MGH,1.8E+16,SNOMED,Stenosis of left subclavian artery,fixed
PRIMED_CAD,I2101,ICD10,ST elevation (STEMI) myocardial infarction involving left main coronary artery,
PRIMED_CAD,I2102,ICD10,ST elevation (STEMI) myocardial infarction involving left anterior descending coronary artery,
PRIMED_CAD,I2109,ICD10,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,
PRIMED_CAD,I2111,ICD10,ST elevation (STEMI) myocardial infarction involving right coronary artery,
PRIMED_CAD,I2119,ICD10,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,
PRIMED_CAD,I2121,ICD10,ST elevation (STEMI) myocardial infarction involving left circumflex coronary artery,
PRIMED_CAD,I2129,ICD10,ST elevation (STEMI) myocardial infarction involving other sites,
PRIMED_CAD,I210,ICD10,Acute transmural myocardial infarction of anterior wall,
PRIMED_CAD,I211,ICD10,Acute transmural myocardial infarction of inferior wall,
PRIMED_CAD,I212,ICD10,Acute transmural myocardial infarction of other sites,
PRIMED_CAD,I213,ICD10,Acute transmural myocardial infarction of unspecified site,
PRIMED_CAD,I214,ICD10,Acute subendocardial myocardial infarction,
